"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202605","5호선","송정","13","0","3524","1091","7435","3617","16552","6769","21066","10931","15432","8149","12281","7212","11104","8205","11482","8805","10562","9445","10294","9433","10737","10546","11291","12078","12564","14193","12078","18999","7964","15214","5994","11381","4938","10886","3772","10045","1998","5890","190","1846","0","1","0","0","0","0","20260603"
"202605","5호선","신금호","37","0","2983","471","7380","2753","19640","8945","25470","13826","15519","8434","11510","6727","10656","6746","10594","8162","9680","9373","9997","9982","10093","12213","11889","14458","10459","17558","10278","25035","7628","16824","5364","11498","4193","11248","3058","9686","1352","5723","220","1823","0","0","0","0","0","0","20260603"
"202605","5호선","신길","50","3","2217","425","5098","2211","16790","5025","23443","13300","11807","6828","8896","3681","7436","4156","7697","4626","6769","5099","5845","5591","6135","6836","6988","8359","9278","12414","12982","20434","5617","13187","4401","11360","4141","11948","3374","11095","1750","6918","229","1614","0","0","0","0","0","0","20260603"
"202605","5호선","신정(은행정)","128","1","12497","886","23825","3530","59390","8624","70803","13435","39067","9369","24694","8155","22270","8944","22332","11429","18806","13208","15252","14959","17005","19653","16844","24458","16999","32142","15168","46379","9157","34954","6890","24807","6102","24448","4302","22995","1838","13217","234","3805","0","0","0","0","0","0","20260603"
"202605","5호선","아차산(어린이대공원후문)","23","0","9131","1556","18444","6653","40476","15526","54581","34953","33487","27264","25814","26596","25117","27322","29701","26187","32537","25807","32801","26068","36299","30068","34905","33306","34074","37737","31582","52856","20294","36306","16088","26175","13165","22267","8840","19644","3428","11917","448","3090","0","0","0","0","0","0","20260603"
"202605","5호선","애오개","63","23","2492","926","6390","7233","20165","7900","26336","15896","14115","10721","10433","7430","10200","7093","10956","7410","10838","8834","9963","9164","11775","9849","13871","11556","13858","15857","13546","21991","7566","13916","5809","9549","4517","9341","2988","8591","1142","4716","148","2376","1","289","0","0","0","0","20260603"
"202605","5호선","양평","7","1","2980","721","7605","3628","25580","10904","29432","40887","15014","16890","10621","7302","9600","6988","10388","7081","10256","8022","9764","7654","10167","8961","12102","11146","20422","14847","32870","24500","10427","16386","6960","11910","5553","11271","3710","10222","1648","6193","205","1844","2","2","0","0","0","0","20260603"
"202605","5호선","여의나루","32","0","1483","1637","2862","11340","6605","46152","10408","67807","7142","33265","8119","27004","11395","28173","13682","31425","15993","37246","22535","37864","30839","42376","39089","43507","65256","49215","74768","52665","51205","34408","66405","21209","63739","13624","46432","8582","15607","3957","1102","1083","0","0","0","0","0","0","20260603"
"202605","5호선","여의도","9","0","2742","3060","4463","29569","10409","144371","14545","191783","13412","75449","16106","37458","23291","38152","24367","36741","29481","40612","35276","32416","43079","31531","57864","31423","138434","35311","153539","38788","65042","19838","56861","11816","44647","10286","25247","8939","8408","4854","1035","2671","1","1","0","0","0","0","20260603"
"202605","5호선","영등포구청","1","0","1259","951","3071","2530","9544","7756","13790","26044","5976","11257","5569","5563","6224","5107","6602","5262","6842","5831","6614","5631","7337","6074","8497","6683","12413","9269","23274","15235","8381","7991","5998","5772","5650","5644","4012","4774","1934","3188","253","654","0","0","0","0","0","0","20260603"
"202605","5호선","영등포시장","34","1","2999","1264","7089","5893","25555","15298","34331","42142","18055","26270","13964","17917","14882","18030","17137","21219","17866","23818","18542","19455","22578","17659","26568","18356","34926","23107","42932","35026","19629","21500","14517","15071","12441","14601","9386","13399","4157","8412","438","1798","1","0","0","0","0","0","20260603"
"202605","5호선","오금","18","0","1322","590","3808","2431","7488","10339","7866","19088","6071","7554","5584","4116","5459","3867","6058","4422","5890","4477","5601","4782","7008","4998","8779","6020","10793","7196","13531","8128","4540","6414","3458","4049","3158","3988","2259","3991","740","2697","116","847","0","0","0","0","0","0","20260603"
"202605","5호선","오목교(목동운동장앞)","15","2","5284","1918","16898","10162","50945","27526","56870","58205","33312","48937","27865","32215","29353","33038","34673","33011","34029","36773","33731","35911","36790","39147","41936","48169","49126","59954","56868","73802","34886","46745","36697","30065","28601","25933","26879","22120","7703","12110","882","3875","0","0","0","0","0","0","20260603"
"202605","5호선","올림픽공원(한국체대)","7","0","1653","923","5932","3644","12039","6321","13463","12737","10369","9263","9892","9983","9398","10150","10400","11946","9920","11694","8919","13543","11686","14008","12265","12289","12709","12848","11694","11924","9365","8428","13730","6355","12613","5780","9418","4948","1827","3695","118","987","0","0","0","0","0","0","20260603"
"202605","5호선","왕십리(성동구청)","35","1","1512","641","2517","3122","6629","6438","9163","16751","5880","10243","5749","8320","6471","8391","7376","8853","7861","9811","8089","9355","8953","9784","10786","10296","11472","12930","14725","17429","9749","10109","8467","6481","8759","6011","6983","5114","3215","3431","534","2672","1","267","0","0","0","0","20260603"
"202605","5호선","우장산","0","0","7334","902","23347","5239","52088","15581","58628","23423","34507","17379","29422","15280","28000","15630","28610","18916","27382","22567","23855","24939","25916","28960","28354","33118","26296","39574","21144","56293","14282","42997","10743","27841","9140","26130","7250","25171","2189","14168","272","3331","0","0","0","0","0","0","20260603"
"202605","5호선","을지로4가","9","2","601","553","1179","7394","2984","17670","4234","38552","4472","19573","5753","13408","7337","13409","8561","12329","10013","11491","11794","9803","13517","9606","16835","9263","28939","9284","35786","9472","15897","5545","11795","4110","10684","3702","7481","2789","3885","1897","497","484","1","3","0","0","0","0","20260603"
"202605","5호선","장한평","46","3","8510","1452","20242","13589","56716","25669","75930","63671","43681","29378","29719","23157","26223","21247","28415","22276","27612","22925","26223","22907","27421","26768","33771","32346","44240","44498","59094","66321","30188","46618","17272","31284","13737","30652","10666","28172","4389","17468","678","4434","1","200","0","0","0","0","20260603"
"202605","5호선","종로3가","62","7","1920","484","2710","6902","3812","16003","6398","41620","9518","36840","12488","35295","15756","41039","21815","40095","24844","39433","31025","37674","36873","36949","42956","39411","50296","45400","60937","49952","41847","32191","45500","21879","50165","16993","44555","13338","27167","7837","3520","2028","1","16","0","0","0","0","20260603"
"202605","5호선","천호(풍납토성)","81","1","7621","1876","13693","11734","35927","21795","44271","40089","30830","39013","29472","34384","34553","36788","38792","37591","39912","42137","42886","39642","46903","41469","50845","44334","57347","50338","57100","63792","40318","43327","37037","28138","26294","25197","19611","21740","9945","13926","1608","4558","0","2","0","0","0","0","20260603"
"202605","5호선","청구","4","0","1382","253","2376","2105","5423","3895","8860","11884","5509","7136","5025","3961","4926","3887","4848","4569","4935","4677","4985","4949","5587","5271","7342","5906","8208","6883","12123","9233","7192","6199","5030","4376","3883","4171","3117","4154","1701","2713","298","751","0","0","0","0","0","0","20260603"
"202605","5호선","충정로(경기대입구)","5","0","1071","209","2588","2850","6316","16499","9190","33911","5425","12209","4883","4653","5693","5088","5598","4751","5828","5641","5910","5932","6843","4925","8818","5470","19536","6753","27895","9638","7598","6211","6092","4679","4895","4684","2921","4585","1391","2930","269","875","2","116","0","0","0","0","20260603"
"202605","5호선","하남검단산","42","1","4658","19","10432","3693","24482","5774","21020","11601","14622","11867","12750","11045","10918","10921","11937","12172","12448","11289","12197","11472","13770","14740","14739","12861","14170","16882","12974","18434","8787","16443","7718","11555","6325","10451","4533","9007","1202","5507","112","2624","0","0","0","0","0","0","20260603"
"202605","5호선","하남시청(덕풍?신장)","21","1","6882","187","14532","3944","29986","6993","29743","16996","21370","9145","17688","11230","16589","10498","17081","10385","15886","13920","14738","12424","15424","18312","16895","20500","16132","20398","15713","27457","9394","24396","7593","14665","6424","15300","3738","13083","1243","7469","264","3822","0","0","0","0","0","0","20260603"
"202605","5호선","하남풍산","10","1","2023","377","5540","3155","10439","8548","11784","17876","8921","10310","8225","7256","8077","6706","8757","5622","9069","7153","8150","6841","9114","7312","10670","9176","12872","8114","13207","11671","5646","10062","4463","6376","4182","5930","3027","5532","774","3538","132","1132","0","0","0","0","0","0","20260603"
"202605","5호선","행당","30","0","4107","768","12121","2757","30373","4706","39484","9378","21471","6646","16112","5632","14073","6703","13540","7972","12720","9359","10624","10860","10648","13380","11145","16813","10538","20331","10281","28811","6386","19660","5148","14217","4463","13441","3180","11183","1139","6634","177","1745","0","0","1","1","0","0","20260603"
"202605","5호선","화곡","657","9","23763","1845","42666","10348","109142","16199","135498","35829","77537","26692","52887","21427","47172","23474","49099","26576","45054","30664","38864","35865","36352","44225","39263","55068","41459","72931","41810","117120","26075","85113","19334","56869","15801","57199","12001","48036","4730","29727","716","8422","0","0","0","0","0","0","20260603"
"202605","6호선","고려대(종암)","40","1","4046","964","8019","5193","20257","13463","26130","27921","15675","16677","13176","18660","13722","14096","14849","12273","17126","15500","17009","13991","17408","12784","25312","15270","25919","17868","21866","26741","12256","19097","10476","13193","12747","13435","9709","13693","4533","9492","830","2638","3","41","0","0","0","0","20260603"
"202605","6호선","공덕","188","6","4931","2415","8753","12746","21411","40083","31504","87577","24318","45523","22109","25728","24074","22754","25235","22766","26580","24281","26801","23294","31430","24703","37229","29979","56710","34957","74685","42352","35715","27984","29665","19649","26792","18746","20012","15572","9266","10954","1130","5020","0","141","0","0","0","0","20260603"
"202605","6호선","광흥창(서강)","14","0","3132","1657","8377","6898","21338","15069","27554","30952","18676","18502","15438","12399","15866","10771","16620","12100","15294","12077","13992","12556","15466","13756","18292","14830","23970","18706","28318","24689","13961","18005","9834","12625","8803","11578","6154","11091","2607","6632","406","1763","0","2","0","0","0","0","20260603"
"202605","6호선","구산","47","1","6337","313","12225","3039","29218","6481","36181","7810","21519","6207","16338","6071","14139","7203","14605","7928","13311","8738","12050","9689","12764","12872","13316","15621","11098","16953","9797","23175","6530","19143","4853","11614","4488","10504","3673","8960","1093","5387","224","1451","0","0","0","0","0","0","20260603"
"202605","6호선","녹사평(용산구청)","28","0","1857","688","2324","4989","4764","8540","7341","17470","6398","9288","5336","9091","5847","9634","6389","12376","7685","12694","8686","12425","10849","14516","14532","14030","16843","16712","20620","17456","13967","11283","14437","8368","14935","6640","12943","5515","6665","3284","662","916","0","0","0","0","0","0","20260603"
"202605","6호선","대흥(서강대앞)","5","1","2506","1066","6252","5609","15968","17856","22434","33988","15935","22562","12955","25090","14078","17700","15352","17075","19242","21868","17718","16142","18998","17534","25276","19590","28834","23041","28676","29382","16219","17985","14511","11924","15183","10508","14755","9723","5953","7509","723","1856","0","1","0","0","0","0","20260603"
"202605","6호선","독바위","13","1","2199","252","4514","933","11527","2118","11776","3147","7164","3237","4727","3183","4227","2812","4554","3242","3913","3646","3695","4011","3607","4665","4080","6083","3629","7166","2854","10309","1803","8917","1298","5977","966","5171","732","5123","343","3166","65","1265","0","0","0","0","0","0","20260603"
"202605","6호선","돌곶이","33","1","7584","1104","19022","4270","51042","7247","53496","19285","29566","14153","20789","13053","18099","10759","19259","13414","20242","14844","17434","14744","16451","19374","17651","22643","18148","29620","17258","43772","12767","35771","8871","21903","8974","20235","6395","19310","2808","12531","486","3853","0","0","0","0","0","0","20260603"
"202605","6호선","동묘앞","148","3","4897","1091","5385","4792","10410","9551","16534","26467","15274","21169","14648","22173","18574","26230","21791","28425","25655","34457","30444","34553","35560","33078","38940","29731","38660","25204","35745","22642","21023","16497","14411","11853","11515","12282","8195","11770","4032","8655","607","2624","1","89","0","0","0","0","20260603"
"202605","6호선","디지털미디어시티","200","29","6689","2514","17937","13122","47750","30454","51819","58156","30918","27708","21607","13886","18288","13038","19058","14815","17720","15442","15735","16269","17223","19115","22952","24996","35745","33596","42467","48293","19444","34615","11920","23480","12323","22537","7028","21235","3531","12411","694","4864","1","4","0","0","0","0","20260603"
"202605","6호선","마포구청","29","1","6411","1850","14990","9395","40307","15351","53982","32843","36270","18705","25920","14286","24103","14424","24160","17922","23129","19747","21400","18251","22530","23201","23907","25012","27436","30732","34214","44211","18463","31963","14620","22827","13565","21233","9768","20728","4584","13251","592","3087","0","0","0","0","0","0","20260603"
"202605","6호선","망원","14","1","6286","1103","11057","6040","25990","10609","35322","31579","26307","32783","22060","31173","23562","38363","30966","40587","31523","46335","31809","40700","33265","44630","36814","46174","39647","48657","45367","52454","35642","38030","33366","21945","29610","18869","22877","16268","10322","10852","1227","2317","0","0","0","0","0","0","20260603"
"202605","6호선","버티고개","0","0","682","290","2189","1594","5096","2588","7249","5814","5080","3431","4212","2891","3588","2509","3507","2856","3320","3480","3334","3530","3945","4017","4001","4301","5157","5063","6719","6759","3326","4798","2358","3675","1999","3513","1496","3047","941","1966","131","520","0","25","0","0","0","0","20260603"
"202605","6호선","보문","41","0","4484","959","8447","5110","22203","11135","32026","19441","18571","11592","13303","8624","12400","9603","13131","9877","13875","10986","12367","10129","13485","12311","15499","14043","17099","19275","18412","26133","9876","18874","8636","13407","8052","13760","6782","13569","3793","10071","737","3179","1","0","0","0","0","0","20260603"
"202605","6호선","봉화산(서울의료원)","24","0","6004","900","16744","2941","40052","5721","36788","11903","19741","7423","15744","7055","13747","7055","14020","8540","12415","10490","11041","10736","10694","14349","12121","16581","12623","21126","10831","28226","5641","24730","4313","16614","3200","14571","2743","14203","1068","8495","134","2969","1","204","0","0","0","0","20260603"
"202605","6호선","불광","9","0","1558","348","4088","2990","10390","3803","12303","8227","7880","7488","6846","7004","7618","7227","9127","7719","9881","8137","10455","7947","11759","8285","12641","9503","11635","11246","10582","13956","6941","10202","6024","6469","4655","5512","2226","5031","889","3321","132","1003","0","0","0","0","0","0","20260603"
"202605","6호선","삼각지(전쟁기념관)","12","1","1885","754","3713","5714","8789","13870","14043","23968","10794","14104","8262","12378","10399","12481","13536","13865","15079","14051","16511","12287","19407","13260","22356","13781","27481","14966","27600","17875","14468","11090","12949","8237","12397","7854","10432","7964","5916","5756","923","1597","0","2","0","0","0","0","20260603"
"202605","6호선","상수","85","3","7574","1635","8510","5017","10438","7034","14161","23330","11734","33803","10264","22266","11305","20420","14378","23017","15829","26031","17241","22464","19853","22707","26005","25107","29968","30269","30404","38414","24100","25704","24205","18657","27571","15878","29380","14877","20346","12507","3430","3421","0","1","0","0","0","0","20260603"
"202605","6호선","상월곡(한국과학기술연구원)","42","2","5469","576","8908","2256","23606","4166","27049","15132","16572","10230","11899","12180","11617","9281","11588","7681","11907","9639","12133","8298","10438","10044","12346","12344","11591","14743","11722","19733","7242","16391","4566","10731","4857","10664","2927","10348","1440","6836","196","2224","0","0","0","0","0","0","20260603"
"202605","6호선","새절(신사)","106","2","11695","784","21725","4749","51486","8581","58648","15890","34076","13889","23363","11309","20693","12086","22142","14276","19787","17075","17198","16239","18143","21819","22203","25576","18933","33031","15787","45963","10254","38035","7232","24512","6029","22143","4525","20227","1897","13000","271","4195","0","1","0","0","0","0","20260603"
"202605","6호선","석계","1267","7","9260","1798","20076","7862","46077","9901","50011","17116","30624","12716","23544","12268","21162","14989","20947","16137","20239","17849","18282","18244","18313","22965","19993","28617","20661","34350","17374","50253","12747","38460","9772","25717","8775","23250","7378","21539","4230","14134","742","4413","0","6","0","0","0","0","20260603"
"202605","6호선","신내","0","0","0","0","1","0","0","0","1","0","3","0","2","0","5","0","3","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","20260603"
"202605","6호선","신당","56","0","5170","1263","5279","10275","7389","14610","11788","32934","9489","19465","8908","13035","10662","12059","12184","13717","13300","14417","14841","12553","17174","12000","20571","14482","24773","16908","28212","21894","18702","19765","18273","11848","16630","9455","20039","9419","8007","7825","1360","2292","0","16","0","0","0","0","20260603"
"202605","6호선","안암(고대병원앞)","18","2","2567","1673","3649","7660","9704","19531","12583","53930","13006","36474","15184","45281","18932","29439","20626","23602","23731","29866","28438","24007","29586","18041","44901","18941","52460","20895","38752","28311","23255","19397","22604","14131","25398","14986","23834","14709","17022","10645","3665","4410","1","101","0","0","0","0","20260603"
"202605","6호선","약수","0","0","1277","341","2116","2396","4753","6063","7076","14386","5947","8343","5015","5417","5215","5519","5841","5460","6232","5722","6390","5923","6830","6545","7905","6586","9240","8163","12334","9779","7209","5956","5896","4089","5365","3667","4513","3119","2480","1915","413","561","0","1","0","0","0","0","20260603"
"202605","6호선","역촌","2","0","2447","330","5978","3538","15080","3425","15827","8520","9852","4700","7541","3723","7298","5143","7129","5919","6889","5399","6121","5868","5985","7121","5677","9167","5845","11879","5297","17171","3143","12842","2258","8509","1899","8586","1407","8040","673","5396","80","1337","0","0","0","0","0","0","20260603"
"202605","6호선","연신내","0","0","0","0","0","0","4","0","3","0","3","0","5","0","13","0","14","0","11","0","8","0","9","0","5","0","11","0","8","0","7","0","6","0","1","0","3","0","1","0","1","0","0","0","0","0","0","0","20260603"
"202605","6호선","월곡(동덕여대)","28","2","7001","926","14797","4328","39808","8724","45904","25866","25642","17223","19946","17821","19297","14742","19869","14060","20305","16531","20738","15993","20324","18695","24128","23708","23346","28849","25229","40300","13110","31057","10493","20027","8928","19265","5820","17725","2660","11534","559","3368","0","2","0","0","0","0","20260603"
"202605","6호선","월드컵경기장(성산)","28","0","976","1434","2931","7540","7386","7345","9181","11195","8176","12073","8353","11680","9363","12914","10228","14969","10023","16163","10921","13482","13616","11914","20571","11727","14209","14167","11380","16102","8106","8511","9428","5208","20162","3962","4131","3005","975","1713","157","459","0","0","0","0","0","0","20260603"
"202605","6호선","응암","58","2","12467","1469","27721","6009","66396","10028","82902","18451","48891","20498","33556","18291","30986","17161","32240","20836","29517","21845","25815","23974","24453","32154","28271","39306","27043","50726","23603","74243","15507","55750","12382","38146","9802","34155","7049","29555","2840","19666","419","5990","0","1","0","0","0","0","20260603"
"202605","6호선","이태원","275","4","20420","3393","13962","23862","8990","13607","9855","32597","10272","29122","9942","22462","11216","18759","12502","20115","14799","20824","17472","19711","24153","21254","38994","25354","36495","29330","39002","33043","30492","29654","27767","26590","28782","27612","28845","28803","20394","24737","3260","8934","0","0","0","0","0","0","20260603"
"202605","6호선","증산(명지대앞)","39","1","7472","793","14643","3566","33327","5017","41976","10780","26235","9459","18769","8867","16701","9957","16792","10800","15963","12682","13541","13841","13636","16006","14363","20825","13807","26506","12610","37490","7980","28165","6279","19119","4563","19241","3713","16104","1615","9785","291","2932","0","0","0","0","0","0","20260603"
"202605","6호선","창신","2","0","2714","362","5453","2668","15138","5189","16491","5519","9140","4330","6176","3952","5499","3392","5293","3865","4860","4573","4790","4267","5323","4815","6393","5940","5554","8109","4860","9947","3857","7712","3818","5523","2374","5297","1759","5146","803","3363","88","1001","0","0","0","0","0","0","20260603"
"202605","6호선","청구","18","1","1428","504","2897","3441","6748","7293","9248","19921","6377","10344","5525","4962","5113","4416","5595","4614","5502","5041","5618","5219","5917","5451","7758","5922","8357","6636","13359","7858","8954","5418","5591","3814","4789","4084","3886","3605","1967","2455","329","736","0","0","0","0","0","0","20260603"
"202605","6호선","태릉입구","17","0","4301","883","7642","3581","18343","4643","21055","11542","12987","11002","11210","12928","11763","16992","12746","13675","13824","14892","14460","16013","15710","16112","15693","17676","14119","20527","13020","26615","9564","19597","7871","12725","6943","12282","4652","11020","2600","8705","489","4016","0","1","0","0","0","0","20260603"
"202605","6호선","한강진","21","1","1123","982","1791","10704","3952","23054","6234","40962","5675","30193","4999","27752","6523","26273","9617","26623","11694","33870","15509","26487","23351","28420","30289","28791","44975","26558","43716","27789","31088","13387","28575","5949","21990","4880","23489","4191","4163","3153","385","2488","0","255","0","0","0","0","20260603"
"202605","6호선","합정","33","0","3692","1728","5831","6635","12855","15810","19530","36986","16602","28990","14649","21499","16610","21334","20085","22843","21939","25892","22935","22914","25403","25761","28926","30125","35262","33953","45281","42785","33173","28335","31430","17692","33827","15588","29482","12816","15908","10174","2154","2588","0","0","0","0","0","0","20260603"
"202605","6호선","화랑대(서울여대입구)","23","0","7493","1222","20634","4111","50665","9153","48942","19719","26389","15719","19094","10586","18839","11669","19779","9999","18675","12343","18839","12201","18605","14509","22811","17911","22431","25072","16559","35254","8652","29878","6514","19034","5457","16738","4049","16422","1403","11162","164","3801","0","13","0","0","0","0","20260603"
"202605","6호선","효창공원앞","2","0","2461","693","6031","4934","17653","7855","27663","24780","17176","14395","12652","12225","12143","10759","13238","10215","12813","11481","11977","11440","13848","11295","17086","13493","18629","15516","23374","21338","10854","14798","7716","10764","6783","9315","5488","8498","2542","5792","396","1928","0","0","0","0","0","0","20260603"
"202605","7호선","가산디지털단지","663","6","6244","4905","11315","26495","23847","124216","30596","335653","22711","187886","22410","56479","27149","37677","35014","35937","39076","37239","43943","33266","55347","31197","77255","30403","189550","32892","265713","37054","105924","27684","60959","18636","47876","16570","26646","15075","11706","9707","1465","3145","0","9","1","1","0","0","20260603"
"202605","7호선","강남구청","7","0","1699","1728","4047","17263","7854","35237","10500","94344","10420","93762","10830","42393","13182","26369","15831","24124","19179","25012","22619","21526","27960","19695","33462","19467","50806","20705","76615","20782","51091","13479","33597","9409","29470","7236","21239","6161","8637","4104","1458","1760","1","6","0","0","0","0","20260603"
"202605","7호선","건대입구","62","5","4630","1243","6066","9932","13475","20126","19785","41219","17198","33418","16936","30998","19376","28251","21712","29305","24671","31611","30509","29474","34595","28167","39559","29029","47594","34143","38955","41256","30452","27826","32609","17884","27823","16027","24257","12417","12617","7870","2058","3965","0","245","0","0","0","0","20260603"
"202605","7호선","고속터미널","27","3","1545","3090","3337","24903","13016","41377","22209","49753","28382","38999","29259","34314","32068","32233","33530","28595","33396","31869","34239","29460","43982","25591","47511","26471","60695","28248","53752","29052","38421","18921","41619","13017","35681","11821","28402","6768","10398","3608","712","886","0","10","0","0","0","0","20260603"
"202605","7호선","공릉(서울과학기술대)","86","1","6465","1119","14649","5122","35013","13119","40767","25445","25569","21377","21026","17377","21441","16091","23573","18576","23392","20470","21926","18863","24256","22013","27638","25683","28014","30661","27294","41735","16517","34892","13473","21753","12658","20523","10795","19260","5509","12703","862","3800","0","0","0","0","0","0","20260603"
"202605","7호선","광명사거리","201","3","20314","7761","34474","13461","84278","16348","86804","28350","52024","25951","37948","28150","35262","32052","38376","35963","37343","36637","34946","35671","37273","41828","43813","48452","39738","63293","34605","81959","25093","64258","18320","37553","13661","33630","9763","27854","4044","17554","710","4688","2","36","0","0","0","0","20260603"
"202605","7호선","군자(능동)","109","1","8993","862","15106","6481","34560","10031","54248","25045","39103","18723","25143","13610","21971","14968","23400","15481","24038","16968","22996","18332","23102","21368","25548","25411","30757","31652","34888","43661","23669","32998","21106","22825","19659","20334","15403","17638","8336","10726","1454","3323","0","42","0","0","0","0","20260603"
"202605","7호선","남구로","143","3","17874","1261","16222","8003","30092","31460","35437","82585","25861","42175","18979","20120","17011","16555","18365","16313","17586","17008","16366","16098","18703","19250","21763","24999","43011","32021","62937","31345","28637","22745","15245","16843","10598","19203","6814","15953","3379","8874","454","1956","0","8","0","0","0","0","20260603"
"202605","7호선","남성","52","2","6320","959","14487","3799","36407","6849","51209","16572","33968","13440","23503","11974","19866","13095","19163","13416","18888","14637","17139","15784","15815","20302","17031","23355","16318","30793","15479","41445","10450","31224","9193","21369","8198","19053","5286","17200","2364","10555","334","3037","0","4","0","0","0","0","20260603"
"202605","7호선","내방","15","0","2739","1768","8744","12873","20306","25243","29078","69442","23139","43696","18589","22865","18494","19066","20042","19597","22042","21034","23304","19165","25329","19901","29958","21499","42583","27674","59493","33333","26492","22263","19263","15125","20301","13421","13869","11466","4403","7154","710","3401","0","258","0","0","0","0","20260603"
"202605","7호선","노원","51","0","8119","2588","15772","8090","38030","16122","41530","45809","30167","44488","30730","35937","34439","37454","39532","38896","40041","43433","42869","43203","46569","45120","47502","47999","47504","54195","48310","64905","33613","49687","30377","28639","24991","23659","20743","20055","8405","13465","1453","4120","1","5","1","1","0","0","20260603"
"202605","7호선","논현","23","0","3026","1137","4820","15710","8855","38882","14061","96534","12688","89306","13167","37649","15425","25661","17499","24755","19851","26633","24348","24485","28767","22706","35837","25625","59481","30309","89840","33579","53047","19579","36488","12875","36166","11184","32726","8497","16815","6283","2693","2352","0","6","0","0","0","0","20260603"
"202605","7호선","대림(구로구청)","158","3","11383","671","8687","4143","16797","7981","22885","17667","19200","16056","15225","21280","15629","21766","17467","18066","19181","17616","20588","17320","20829","19272","20914","21056","21393","24919","20586","24330","13975","16158","11138","12767","9108","15150","7662","11775","3720","6312","472","1425","0","0","0","0","0","0","20260603"
"202605","7호선","도봉산","148","0","5691","1199","17844","5005","45802","9557","37025","16900","22883","18289","15389","18513","14656","14991","14894","15173","14509","15057","13994","14998","15086","16912","17306","20053","14896","25373","12416","34436","6782","33671","4577","22198","3530","19791","2634","16689","1057","10947","201","4277","0","195","0","0","0","0","20260603"
"202605","7호선","마들","19","2","11909","1236","26520","3170","61649","8851","60601","13136","35333","11196","25806","10879","24353","12130","24845","15072","21074","16325","18244","18290","18275","22718","17807","27749","15621","33655","13692","46845","9421","44998","6488","27787","4834","24242","3456","21008","1354","13792","160","3992","0","0","0","0","0","0","20260603"
"202605","7호선","먹골","71","0","7528","769","14287","3218","31617","6249","41618","16249","26334","11466","19923","11909","18769","13447","19414","14499","19565","15922","18174","16550","17485","20223","18260","24566","18025","28121","19012","38263","13089","30946","10429","21094","8910","17839","5734","16523","2570","10550","463","3033","0","60","0","0","0","0","20260603"
"202605","7호선","면목","50","0","13752","862","24373","5347","51180","9619","66194","28618","40794","16827","27470","14983","23965","14848","25347","18413","23598","18625","21121","20164","22733","26275","26019","32297","22476","38038","22139","50471","15935","44630","10946","29257","8936","26604","5946","25323","2791","13596","441","4282","0","24","0","0","0","0","20260603"
"202605","7호선","반포","10","1","1351","795","3787","9394","9953","12125","15338","19892","11553","17968","9432","11989","9546","12085","10841","12058","11885","12096","12541","11692","14877","11808","17928","12269","19047","12913","19098","14547","13266","9791","11517","7200","10641","5966","7897","5797","2555","3662","344","968","0","0","0","0","0","0","20260603"
"202605","7호선","보라매","18","0","3576","954","6236","3276","15846","9204","23463","20543","15144","11491","11768","9597","11418","9397","11485","10684","11584","10623","11867","10632","12292","12009","13875","12911","13740","16459","15900","22850","8387","16426","7662","11171","6456","10285","5349","9180","2143","5779","341","2237","0","40","0","0","0","0","20260603"
"202605","7호선","사가정","47","1","12373","1343","24253","8092","51442","12500","67681","26997","43136","19705","30546","17964","26847","18793","28009","20634","26427","22486","24598","24275","24632","29927","26217","36641","25959","44312","25573","62589","18596","49252","14342","31620","11512","29063","8673","25098","4337","13637","608","4268","0","2","0","0","0","0","20260603"
"202605","7호선","상도","13","2","5670","1323","13431","6044","33142","8481","42285","27080","29630","18925","21564","20759","19516","17672","21509","17292","20812","17087","20039","20132","21618","19994","23524","22801","26698","29911","25435","42785","14421","29097","12522","21411","13085","19184","10157","18369","5825","12241","1156","3190","0","1","0","0","0","0","20260603"
"202605","7호선","상봉","420","5","11334","2071","20417","7511","52548","14076","73074","28475","42103","22420","28704","20028","28299","20858","30186","22864","29765","25032","28553","25229","29163","29397","31617","36121","34747","45829","33913","67852","25016","57685","20535","37166","19323","30315","15325","29538","8565","17818","1377","7405","1","52","0","0","0","0","20260603"
